FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Class
50.0,43.0,90.0,2810.23,66.0,-89.0,120.0,2
50.0,43.0,90.0,2810.23,66.0,-89.0,125.0,2
50.0,43.0,90.0,2810.23,68.0,-89.0,125.0,2
50.0,43.0,90.0,2810.23,68.0,-88.21,125.0,2
50.0,43.0,90.0,2810.23,68.0,-82.92,125.0,2
50.0,43.0,90.0,2810.23,68.0,-64.43,125.0,2
50.0,43.0,90.0,2810.23,68.0,-60.68,125.0,2
50.0,43.0,90.0,2810.23,68.0,-61.19,125.0,2
50.0,43.0,90.0,2810.23,68.0,-65.72,125.0,2
50.0,43.0,90.0,2810.23,68.0,-78.04,125.0,2
50.0,43.0,90.0,2810.23,68.0,-81.67,125.0,2
50.0,43.0,90.0,2810.23,68.0,-82.73,125.0,2
50.0,43.0,90.0,2810.23,68.0,-81.7,125.0,2
50.0,43.0,90.0,2810.23,68.0,-75.9,125.0,2
50.0,43.0,90.0,2810.23,68.0,-59.18,125.0,2
50.0,43.0,90.0,2810.23,68.0,-55.17,125.0,2
50.0,43.0,90.0,2810.23,68.0,-54.4,125.0,2
50.0,43.0,90.0,2810.23,68.0,-55.49,125.0,2
50.0,43.0,90.0,2810.23,68.0,-63.0,125.0,2
50.0,43.0,90.0,2810.23,72.0,-63.0,125.0,2
50.0,43.0,90.0,2810.23,68.0,-64.58,125.0,2
50.0,43.0,90.0,2810.23,72.0,-66.39,125.0,2
50.0,43.0,90.0,2810.23,72.0,-71.06,125.0,2
50.0,43.0,90.0,2810.23,72.0,-72.09,125.0,2
50.0,43.0,90.0,2810.23,72.0,-70.99,125.0,2
50.0,43.0,90.0,2810.23,72.0,-65.92,125.0,2
50.0,43.0,90.0,2810.23,72.0,-50.87,125.0,2
50.0,43.0,90.0,2810.23,72.0,-47.64,125.0,2
50.0,43.0,90.0,2810.23,72.0,-48.17,125.0,2
50.0,43.0,90.0,2810.23,72.0,-50.56,125.0,2
50.0,43.0,90.0,2810.23,72.0,-50.02,125.0,2
50.0,43.0,90.0,2810.23,72.0,-45.06,125.0,2
50.0,43.0,90.0,2810.23,72.0,-45.34,125.0,2
50.0,43.0,90.0,2810.23,72.0,-51.43,125.0,2
50.0,43.0,90.0,2810.23,72.0,-52.45,125.0,2
50.0,43.0,90.0,2810.23,72.0,-51.4,125.0,2
50.0,43.0,90.0,2810.23,72.0,-45.0,125.0,2
50.0,43.0,90.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
50.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
25.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
25.0,43.0,85.0,2810.23,72.0,-45.3,105.0,2
25.0,43.0,85.0,2810.23,72.0,-49.05,105.0,2
25.0,43.0,85.0,2810.23,72.0,-56.53,105.0,2
25.0,43.0,85.0,2810.23,72.0,-65.67,105.0,2
25.0,43.0,85.0,2810.23,72.0,-45.0,105.0,2
25.0,43.0,85.0,2810.23,72.0,-65.67,85.0,2
25.0,43.0,85.0,2810.23,72.0,-45.0,120.0,2
25.0,43.0,85.0,2810.23,72.0,-45.0,125.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,120.0,2
50.0,39.0,104.0,2289.23,65.0,-88.76,125.0,2
50.0,39.0,110.0,2289.23,65.0,-88.76,125.0,2
50.0,39.0,110.0,2289.23,67.0,-88.76,125.0,2
50.0,39.0,110.0,2289.23,67.0,-88.64,125.0,2
50.0,39.0,110.0,2289.23,67.0,-88.45,125.0,2
50.0,39.0,110.0,2289.23,67.0,-84.18,125.0,2
50.0,39.0,110.0,2289.23,67.0,-75.35,125.0,2
50.0,39.0,110.0,2289.23,67.0,-71.94,125.0,2
50.0,39.0,110.0,2289.23,67.0,-72.71,125.0,2
50.0,39.0,110.0,2289.23,67.0,-79.49,125.0,2
50.0,39.0,110.0,2289.23,67.0,-81.56,125.0,2
50.0,39.0,110.0,2289.23,67.0,-80.19,125.0,2
50.0,39.0,110.0,2289.23,67.0,-80.19,120.0,2
50.0,39.0,110.0,2289.23,67.0,-80.19,115.0,2
50.0,39.0,110.0,2289.23,67.0,-65.01,115.0,2
50.0,39.0,110.0,2289.23,67.0,-63.96,115.0,2
50.0,39.0,110.0,2289.23,67.0,-64.79,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-68.99,115.0,2
50.0,39.0,110.0,2289.23,67.0,-75.96,115.0,2
50.0,39.0,110.0,2289.23,67.0,-84.33,115.0,2
50.0,39.0,110.0,2289.23,67.0,-88.91,115.0,2
50.0,39.0,110.0,2289.23,67.0,-88.14,115.0,2
50.0,39.0,110.0,2289.23,67.0,-88.14,100.0,2
50.0,39.0,110.0,2289.23,67.0,-83.91,100.0,2
50.0,39.0,110.0,2289.23,67.0,-83.91,80.0,2
50.0,39.0,110.0,2289.23,67.0,-77.83,80.0,2
50.0,39.0,110.0,2289.23,65.0,-77.83,80.0,2
50.0,39.0,110.0,2289.23,67.0,-77.83,120.0,2
50.0,39.0,110.0,2289.23,65.0,-76.18,120.0,2
50.0,39.0,110.0,2289.23,35.0,-76.18,120.0,2
50.0,39.0,110.0,2289.23,35.0,-62.2,120.0,2
50.0,39.0,110.0,2289.23,35.0,-51.91,120.0,2
50.0,39.0,110.0,2289.23,65.0,-62.2,120.0,2
50.0,39.0,110.0,2289.23,65.0,-65.15,120.0,2
50.0,39.0,110.0,2289.23,65.0,-69.35,120.0,2
50.0,39.0,110.0,2289.23,65.0,-75.95,120.0,2
50.0,39.0,110.0,2289.23,65.0,-82.77,120.0,2
50.0,39.0,110.0,2289.23,65.0,-85.1,120.0,2
50.0,39.0,110.0,2289.23,65.0,-84.29,120.0,2
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,35.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,38.0,-89.0,130.0,2
50.0,39.0,120.0,2289.23,38.0,-45.0,130.0,2
50.0,39.0,120.0,2289.23,38.0,-89.0,120.0,2
50.0,39.0,120.0,2289.23,44.0,-45.0,120.0,2
50.0,39.0,120.0,2289.23,44.0,-45.9,120.0,2
50.0,39.0,120.0,2289.23,44.0,-45.0,120.0,2
50.0,39.0,120.0,2289.23,44.0,-53.96,120.0,2
50.0,39.0,120.0,2289.23,65.0,-45.0,120.0,2
50.0,39.0,120.0,2289.23,65.0,-54.25,120.0,2
50.0,39.0,120.0,2289.23,63.0,-54.25,120.0,2
50.0,39.0,120.0,2289.23,65.0,-53.36,120.0,2
50.0,39.0,120.0,2289.23,63.0,-54.72,120.0,2
50.0,39.0,120.0,2289.23,65.0,-54.72,120.0,2
50.0,39.0,120.0,2289.23,63.0,-55.02,120.0,2
50.0,39.0,120.0,2289.23,65.0,-56.26,120.0,2
50.0,39.0,120.0,2289.23,65.0,-62.86,120.0,2
50.0,39.0,120.0,2289.23,65.0,-71.48,120.0,2
50.0,39.0,120.0,2289.23,65.0,-62.8,120.0,2
50.0,39.0,120.0,2289.23,45.0,-71.48,120.0,2
50.0,39.0,120.0,2289.23,45.0,-66.38,120.0,2
50.0,39.0,120.0,2289.23,45.0,-63.31,120.0,2
50.0,39.0,120.0,2289.23,45.0,-62.81,120.0,2
50.0,39.0,120.0,2289.23,45.0,-64.07,120.0,2
50.0,39.0,120.0,2289.23,48.0,-62.81,120.0,2
50.0,39.0,120.0,2289.23,48.0,-59.75,120.0,2
50.0,39.0,120.0,2289.23,52.0,-64.07,120.0,2
50.0,39.0,120.0,2289.23,52.0,-61.47,120.0,2
50.0,39.0,120.0,2289.23,53.0,-61.47,120.0,2
50.0,39.0,120.0,2289.23,53.0,-60.66,120.0,2
50.0,39.0,120.0,2289.23,53.0,-61.97,120.0,2
50.0,39.0,120.0,2289.23,56.0,-60.66,120.0,2
50.0,39.0,120.0,2289.23,56.0,-63.3,120.0,2
50.0,39.0,120.0,2289.23,55.0,-63.3,120.0,2
50.0,39.0,120.0,2289.23,56.0,-63.3,120.0,2
50.0,39.0,120.0,2289.23,57.0,-63.3,120.0,2
50.0,39.0,120.0,2289.23,57.0,-61.06,120.0,2
50.0,39.0,120.0,2289.23,57.0,-56.07,120.0,2
50.0,39.0,120.0,2289.23,57.0,-49.79,120.0,2
50.0,39.0,120.0,2289.23,57.0,-45.0,120.0,2
50.0,39.0,120.0,2289.23,64.0,-45.0,120.0,2
50.0,39.0,120.0,2289.23,64.0,-47.97,120.0,2
50.0,39.0,120.0,2289.23,64.0,-57.06,120.0,2
50.0,39.0,120.0,2289.23,65.0,-57.06,120.0,2
50.0,39.0,120.0,2289.23,65.0,-63.7,120.0,2
50.0,39.0,120.0,2289.23,65.0,-69.72,120.0,2
50.0,39.0,120.0,2289.23,65.0,-75.5,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.53,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.3,120.0,2
50.0,39.0,120.0,2289.23,65.0,-77.98,120.0,2
50.0,39.0,120.0,2289.23,65.0,-76.74,120.0,2
50.0,39.0,120.0,2289.23,65.0,-75.84,120.0,2
50.0,39.0,120.0,2289.23,63.0,-76.74,120.0,2
50.0,39.0,105.0,2289.23,63.0,-75.84,120.0,2
50.0,39.0,105.0,2289.23,63.0,-64.61,120.0,2
50.0,39.0,105.0,2289.23,63.0,-55.99,120.0,2
50.0,39.0,105.0,2289.23,63.0,-56.49,120.0,2
50.0,39.0,105.0,2289.23,63.0,-59.94,120.0,2
50.0,39.0,105.0,2289.23,63.0,-64.28,120.0,2
50.0,39.0,105.0,2289.23,63.0,-68.53,120.0,2
50.0,39.0,105.0,2289.23,63.0,-89.0,120.0,2
50.0,39.0,105.0,2289.23,63.0,-81.43,120.0,2
50.0,39.0,105.0,2289.23,45.0,-89.0,120.0,2
50.0,39.0,105.0,2289.23,45.0,-87.57,120.0,2
50.0,39.0,105.0,2289.23,28.0,-87.57,120.0,2
50.0,39.0,105.0,2289.23,45.0,-80.1,120.0,2
50.0,39.0,105.0,2289.23,28.0,-82.99,120.0,2
50.0,39.0,105.0,2289.23,28.0,-80.86,120.0,2
50.0,39.0,105.0,2289.23,28.0,-78.15,120.0,2
50.0,39.0,105.0,2289.23,28.0,-78.72,120.0,2
50.0,39.0,105.0,2289.23,36.0,-78.72,120.0,2
50.0,39.0,105.0,2289.23,28.0,-82.69,120.0,2
50.0,39.0,105.0,2289.23,36.0,-82.67,120.0,2
50.0,39.0,105.0,2289.23,36.0,-75.04,120.0,2
50.0,39.0,105.0,2289.23,36.0,-75.31,120.0,2
50.0,39.0,105.0,2289.23,36.0,-78.11,120.0,2
50.0,39.0,105.0,2289.23,42.0,-78.11,120.0,2
50.0,39.0,105.0,2289.23,36.0,-81.09,120.0,2
50.0,39.0,105.0,2289.23,42.0,-86.34,120.0,2
50.0,39.0,105.0,2289.23,42.0,-87.36,120.0,2
50.0,39.0,105.0,2289.23,30.0,-86.34,120.0,2
50.0,39.0,105.0,2289.23,30.0,-82.07,120.0,2
50.0,39.0,105.0,2289.23,30.0,-78.95,120.0,2
50.0,39.0,105.0,2289.23,30.0,-69.46,120.0,2
50.0,39.0,105.0,2289.23,30.0,-62.74,120.0,2
50.0,39.0,105.0,2289.23,39.0,-62.74,120.0,2
50.0,39.0,105.0,2289.23,30.0,-66.62,120.0,2
50.0,39.0,105.0,2289.23,39.0,-63.24,120.0,2
50.0,39.0,105.0,2289.23,41.0,-66.62,120.0,2
50.0,39.0,105.0,2289.23,41.0,-64.11,120.0,2
50.0,39.0,105.0,2289.23,41.0,-62.31,120.0,2
50.0,39.0,105.0,2289.23,45.0,-64.11,120.0,2
50.0,39.0,105.0,2289.23,45.0,-64.09,120.0,2
50.0,39.0,105.0,2289.23,45.0,-65.4,120.0,2
50.0,39.0,105.0,2289.23,45.0,-64.12,120.0,2
50.0,39.0,105.0,2289.23,48.0,-64.12,120.0,2
50.0,39.0,105.0,2289.23,45.0,-60.81,120.0,2
50.0,39.0,105.0,2289.23,48.0,-62.12,120.0,2
50.0,39.0,110.0,2289.23,48.0,-62.12,120.0,2
50.0,39.0,110.0,2289.23,48.0,-61.31,120.0,2
50.0,39.0,110.0,2289.23,48.0,-62.19,120.0,2
50.0,39.0,110.0,2289.23,50.0,-61.31,120.0,2
50.0,39.0,110.0,2289.23,50.0,-61.21,120.0,2
50.0,39.0,110.0,2289.23,52.0,-62.19,120.0,2
50.0,39.0,110.0,2289.23,52.0,-62.1,120.0,2
50.0,39.0,110.0,2289.23,52.0,-62.14,120.0,2
50.0,39.0,110.0,2289.23,55.0,-62.14,120.0,2
50.0,39.0,110.0,2289.23,52.0,-63.48,120.0,2
50.0,39.0,110.0,2289.23,56.0,-63.48,120.0,2
50.0,39.0,110.0,2289.23,56.0,-69.05,120.0,2
50.0,39.0,110.0,2289.23,56.0,-69.59,120.0,2
50.0,39.0,110.0,2289.23,56.0,-68.44,120.0,2
50.0,39.0,110.0,2289.23,62.0,-68.44,120.0,2
50.0,39.0,110.0,2289.23,56.0,-71.09,120.0,2
50.0,39.0,110.0,2289.23,62.0,-73.19,120.0,2
50.0,39.0,110.0,2289.23,62.0,-71.44,120.0,2
50.0,39.0,110.0,2289.23,58.0,-73.19,120.0,2
50.0,39.0,110.0,2289.23,59.0,-71.44,120.0,2
50.0,39.0,110.0,2289.23,59.0,-70.67,120.0,2
50.0,39.0,110.0,2289.23,60.0,-70.67,120.0,2
50.0,39.0,110.0,2289.23,60.0,-72.68,120.0,2
50.0,39.0,105.0,2289.23,60.0,-72.68,120.0,2
50.0,39.0,105.0,2289.23,60.0,-72.2,120.0,2
50.0,39.0,105.0,2289.23,61.0,-72.2,120.0,2
50.0,39.0,105.0,2289.23,61.0,-72.93,120.0,2
50.0,39.0,105.0,2289.23,61.0,-81.56,120.0,2
50.0,39.0,105.0,2289.23,61.0,-84.64,120.0,2
50.0,39.0,105.0,2289.23,53.0,-84.64,120.0,2
50.0,39.0,105.0,2289.23,61.0,-81.07,120.0,2
50.0,39.0,105.0,2289.23,53.0,-76.98,120.0,2
50.0,39.0,105.0,2289.23,53.0,-75.71,120.0,2
50.0,39.0,105.0,2289.23,59.0,-76.98,120.0,2
50.0,39.0,105.0,2289.23,59.0,-78.29,120.0,2
50.0,39.0,105.0,2289.23,59.0,-77.42,120.0,2
50.0,39.0,105.0,2289.23,59.0,-84.4,120.0,2
50.0,39.0,105.0,2289.23,59.0,-88.75,120.0,2
50.0,39.0,105.0,2289.23,59.0,-88.05,120.0,2
50.0,39.0,105.0,2289.23,58.0,-88.75,120.0,2
50.0,39.0,105.0,2289.23,58.0,-84.49,120.0,2
50.0,39.0,105.0,2289.23,58.0,-82.56,120.0,2
50.0,39.0,105.0,2289.23,58.0,-83.8,120.0,2
50.0,39.0,105.0,2289.23,58.0,-88.83,120.0,2
50.0,39.0,105.0,2289.23,58.0,-89.0,120.0,2
50.0,39.0,105.0,2289.23,51.0,-89.0,120.0,2
50.0,39.0,105.0,2289.23,58.0,-86.16,120.0,2
50.0,39.0,105.0,2289.23,51.0,-84.41,120.0,2
50.0,39.0,105.0,2289.23,51.0,-76.62,120.0,2
50.0,39.0,105.0,2289.23,51.0,-68.49,120.0,2
50.0,39.0,105.0,2289.23,51.0,-63.22,120.0,2
50.0,39.0,105.0,2289.23,51.0,-66.72,120.0,2
50.0,39.0,105.0,2289.23,59.0,-63.22,120.0,2
50.0,39.0,105.0,2289.23,59.0,-69.72,120.0,2
50.0,39.0,105.0,2289.23,59.0,-68.89,120.0,2
50.0,39.0,105.0,2289.23,59.0,-65.56,120.0,2
50.0,39.0,105.0,2289.23,62.0,-65.56,120.0,2
50.0,39.0,105.0,2289.23,59.0,-66.86,120.0,2
50.0,39.0,100.0,2289.23,62.0,-66.86,120.0,2
50.0,39.0,100.0,2289.23,62.0,-68.16,120.0,2
50.0,39.0,100.0,2289.23,62.0,-71.21,120.0,2
50.0,39.0,100.0,2289.23,62.0,-70.15,120.0,2
50.0,39.0,100.0,2289.23,62.0,-64.22,120.0,2
50.0,39.0,100.0,2289.23,62.0,-71.44,120.0,2
50.0,39.0,100.0,2289.23,62.0,-70.14,120.0,2
50.0,39.0,100.0,2289.23,62.0,-67.58,120.0,2
50.0,39.0,100.0,2289.23,62.0,-68.92,120.0,2
50.0,39.0,100.0,2289.23,62.0,-67.63,120.0,2
50.0,39.0,100.0,2289.23,62.0,-68.14,120.0,2
50.0,39.0,100.0,2289.23,62.0,-67.13,120.0,2
25.0,39.0,100.0,2289.23,62.0,-67.13,120.0,2
25.0,39.0,100.0,2289.23,62.0,-68.44,120.0,2
25.0,39.0,100.0,2289.23,62.0,-62.71,120.0,2
25.0,39.0,100.0,2289.23,62.0,-63.72,120.0,2
25.0,39.0,100.0,2289.23,62.0,-66.42,120.0,2
25.0,39.0,100.0,2289.23,62.0,-77.77,120.0,2
25.0,39.0,100.0,2289.23,62.0,-84.5,120.0,2
25.0,39.0,100.0,2289.23,62.0,-45.0,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-75.74,120.0,2
50.0,43.0,116.0,2186.05,63.0,-65.19,120.0,2
50.0,43.0,116.0,2186.05,63.0,-63.08,120.0,2
50.0,43.0,116.0,2186.05,63.0,-64.63,120.0,2
50.0,43.0,116.0,2186.05,63.0,-68.55,120.0,2
50.0,43.0,116.0,2186.05,63.0,-67.02,120.0,2
50.0,43.0,116.0,2186.05,63.0,-59.43,120.0,2
50.0,43.0,116.0,2186.05,63.0,-58.63,120.0,2
50.0,43.0,116.0,2186.05,63.0,-58.41,120.0,2
50.0,43.0,116.0,2186.05,67.0,-58.63,120.0,2
50.0,43.0,116.0,2186.05,67.0,-60.21,120.0,2
50.0,43.0,116.0,2186.05,67.0,-66.87,120.0,2
50.0,43.0,116.0,2186.05,67.0,-74.47,120.0,2
50.0,43.0,116.0,2186.05,67.0,-78.44,120.0,2
50.0,43.0,116.0,2186.05,67.0,-78.47,120.0,2
50.0,43.0,116.0,2186.05,67.0,-76.57,120.0,2
50.0,43.0,116.0,2186.05,67.0,-66.81,120.0,2
50.0,43.0,116.0,2186.05,67.0,-65.49,120.0,2
50.0,43.0,116.0,2186.05,67.0,-65.81,120.0,2
50.0,43.0,116.0,2186.05,67.0,-64.92,120.0,2
50.0,43.0,116.0,2186.05,65.0,-65.81,120.0,2
50.0,43.0,112.0,2186.05,65.0,-64.92,120.0,2
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,2
50.0,43.0,112.0,2186.05,65.0,-60.48,120.0,2
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,134.17,2810.23,0.0,-45.0,120.0,2
25.0,43.0,115.0,2810.23,0.0,-45.0,120.0,2
25.0,43.0,115.0,2810.23,50.0,-45.0,120.0,2
25.0,43.0,127.23,2810.23,50.0,-45.0,120.0,2
50.0,43.0,115.0,2810.23,50.0,-45.0,120.0,2
50.0,43.0,120.0,2810.23,50.0,-45.0,120.0,2
50.0,43.0,120.0,2810.23,50.0,-45.0,120.0,2
50.0,43.0,120.0,2810.23,64.0,-45.0,120.0,2
50.0,43.0,120.0,2810.23,64.0,-52.1,120.0,2
50.0,43.0,120.0,2810.23,64.0,-88.82,120.0,2
50.0,43.0,110.0,2810.23,64.0,-88.82,120.0,2
50.0,43.0,110.0,2810.23,64.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,39.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,39.0,-77.34,120.0,2
50.0,43.0,110.0,2810.23,39.0,-74.14,120.0,2
50.0,43.0,110.0,2810.23,39.0,-71.89,120.0,2
50.0,43.0,110.0,2810.23,39.0,-68.79,120.0,2
50.0,43.0,110.0,2810.23,39.0,-67.85,120.0,2
50.0,43.0,110.0,2810.23,39.0,-66.31,120.0,2
50.0,43.0,110.0,2810.23,39.0,-71.21,120.0,2
50.0,43.0,110.0,2810.23,50.0,-66.31,120.0,2
50.0,43.0,110.0,2810.23,50.0,-71.47,120.0,2
50.0,43.0,110.0,2810.23,53.5,-71.47,120.0,2
50.0,43.0,110.0,2810.23,53.5,-73.81,120.0,2
50.0,43.0,110.0,2810.23,55.0,-71.47,120.0,2
50.0,43.0,110.0,2810.23,56.0,-73.81,120.0,2
50.0,43.0,110.0,2810.23,56.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-81.02,120.0,2
50.0,43.0,110.0,2810.23,57.0,-88.97,120.0,2
50.0,43.0,110.0,2810.23,57.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,58.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,64.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,55.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,55.0,-86.74,120.0,2
50.0,43.0,110.0,2810.23,55.0,-88.3,120.0,2
50.0,43.0,110.0,2810.23,55.0,-88.06,120.0,2
50.0,43.0,110.0,2810.23,55.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,60.0,-88.06,120.0,2
50.0,43.0,110.0,2810.23,61.0,-89.0,120.0,2
50.0,43.0,110.0,2810.23,61.0,-88.17,120.0,2
50.0,43.0,110.0,2810.23,61.0,-87.72,120.0,2
50.0,43.0,110.0,2810.23,61.0,-88.6,120.0,2
50.0,43.0,110.0,2810.23,63.0,-87.72,120.0,2
50.0,43.0,110.0,2810.23,63.0,-85.34,120.0,2
50.0,43.0,110.0,2810.23,63.0,-77.9,120.0,2
50.0,43.0,110.0,2810.23,63.0,-70.7,120.0,2
50.0,43.0,110.0,2810.23,63.0,-66.34,120.0,2
50.0,43.0,110.0,2810.23,70.0,-66.34,120.0,2
50.0,43.0,110.0,2810.23,63.0,-69.31,120.0,2
50.0,43.0,115.0,2810.23,70.0,-69.31,120.0,2
50.0,43.0,115.0,2810.23,70.0,-66.15,120.0,2
50.0,43.0,115.0,2810.23,71.0,-66.15,120.0,2
50.0,43.0,115.0,2810.23,71.0,-68.2,120.0,2
50.0,43.0,115.0,2810.23,71.0,-77.57,120.0,2
50.0,43.0,115.0,2810.23,71.0,-80.54,120.0,2
50.0,43.0,115.0,2810.23,71.0,-79.99,120.0,2
50.0,43.0,115.0,2810.23,71.0,-72.62,120.0,2
50.0,43.0,125.0,2810.23,71.0,-72.62,120.0,2
50.0,43.0,125.0,2810.23,71.0,-73.19,120.0,2
50.0,43.0,125.0,2810.23,71.0,-78.39,120.0,2
50.0,43.0,125.0,2810.23,71.0,-78.77,120.0,2
50.0,43.0,125.0,2810.23,73.0,-78.77,120.0,2
50.0,43.0,125.0,2810.23,71.0,-79.66,120.0,2
50.0,43.0,125.0,2810.23,73.0,-83.09,120.0,2
50.0,43.0,125.0,2810.23,73.0,-82.54,120.0,2
50.0,43.0,125.0,2810.23,73.0,-77.08,120.0,2
50.0,43.0,125.0,2810.23,73.0,-70.47,120.0,2
50.0,43.0,125.0,2810.23,73.0,-70.22,120.0,2
50.0,43.0,125.0,2810.23,73.0,-74.39,120.0,2
50.0,43.0,125.0,2810.23,73.0,-73.82,120.0,2
50.0,43.0,125.0,2810.23,73.0,-65.4,120.0,2
50.0,43.0,125.0,2810.23,73.0,-64.13,120.0,2
50.0,43.0,125.0,2810.23,73.0,-62.8,120.0,2
50.0,43.0,125.0,2810.23,73.0,-54.54,120.0,2
50.0,43.0,125.0,2810.23,73.0,-45.0,120.0,2
50.0,43.0,125.0,2810.23,73.0,-45.0,60.0,2
